class,filename,width,height,ratio
airplane,airplane_0515.jpg,291,99,2.9393939393939394
airplane,airplane_0516.jpg,301,91,3.3076923076923075
airplane,airplane_0517.jpg,294,83,3.5421686746987953
airplane,airplane_0518.jpg,294,94,3.127659574468085
airplane,airplane_0519.jpg,296,96,3.0833333333333335
airplane,airplane_0520.jpg,291,87,3.3448275862068964
airplane,airplane_0521.jpg,295,104,2.8365384615384617
airplane,airplane_0522.jpg,290,77,3.7662337662337664
airplane,airplane_0523.jpg,292,99,2.9494949494949494
airplane,airplane_0524.jpg,292,81,3.6049382716049383
airplane,airplane_0525.jpg,287,68,4.220588235294118
airplane,airplane_0526.jpg,287,85,3.376470588235294
airplane,airplane_0527.jpg,297,84,3.5357142857142856
airplane,airplane_0528.jpg,293,95,3.0842105263157893
airplane,airplane_0529.jpg,307,78,3.9358974358974357
airplane,airplane_0530.jpg,295,82,3.597560975609756
airplane,airplane_0531.jpg,296,81,3.654320987654321
airplane,airplane_0532.jpg,291,70,4.1571428571428575
airplane,airplane_0533.jpg,292,84,3.4761904761904763
airplane,airplane_0534.jpg,297,73,4.068493150684931
airplane,airplane_0535.jpg,295,80,3.6875
airplane,airplane_0536.jpg,291,89,3.269662921348315
airplane,airplane_0537.jpg,331,80,4.1375
airplane,airplane_0538.jpg,291,71,4.098591549295775
airplane,airplane_0539.jpg,300,94,3.1914893617021276
airplane,airplane_0540.jpg,289,70,4.128571428571429
airplane,airplane_0541.jpg,300,96,3.125
airplane,airplane_0542.jpg,309,87,3.5517241379310347
airplane,airplane_0543.jpg,282,92,3.0652173913043477
airplane,airplane_0544.jpg,268,71,3.7746478873239435
airplane,airplane_0545.jpg,274,73,3.7534246575342465
airplane,airplane_0546.jpg,297,88,3.375
airplane,airplane_0547.jpg,265,85,3.1176470588235294
airplane,airplane_0548.jpg,287,64,4.484375
airplane,airplane_0549.jpg,270,72,3.75
airplane,airplane_0550.jpg,293,102,2.872549019607843
airplane,airplane_0551.jpg,310,75,4.133333333333334
airplane,airplane_0552.jpg,279,64,4.359375
airplane,airplane_0553.jpg,268,89,3.0112359550561796
airplane,airplane_0554.jpg,281,86,3.2674418604651163
airplane,airplane_0555.jpg,289,84,3.4404761904761907
airplane,airplane_0556.jpg,294,99,2.9696969696969697
airplane,airplane_0557.jpg,293,80,3.6625
airplane,airplane_0558.jpg,284,60,4.733333333333333
airplane,airplane_0559.jpg,292,103,2.8349514563106797
airplane,airplane_0560.jpg,282,89,3.168539325842697
airplane,airplane_0561.jpg,295,81,3.6419753086419755
airplane,airplane_0562.jpg,282,69,4.086956521739131
airplane,airplane_0563.jpg,295,92,3.2065217391304346
airplane,airplane_0564.jpg,292,111,2.630630630630631
airplane,airplane_0565.jpg,287,105,2.7333333333333334
airplane,airplane_0566.jpg,295,103,2.8640776699029127
airplane,airplane_0567.jpg,297,108,2.75
airplane,airplane_0568.jpg,297,93,3.193548387096774
airplane,airplane_0569.jpg,282,78,3.6153846153846154
airplane,airplane_0570.jpg,297,110,2.7
airplane,airplane_0571.jpg,293,73,4.013698630136986
airplane,airplane_0572.jpg,297,121,2.4545454545454546
airplane,airplane_0573.jpg,300,119,2.5210084033613445
airplane,airplane_0574.jpg,297,98,3.0306122448979593
airplane,airplane_0575.jpg,314,76,4.131578947368421
airplane,airplane_0576.jpg,293,108,2.712962962962963
airplane,airplane_0577.jpg,293,82,3.573170731707317
airplane,airplane_0578.jpg,294,103,2.854368932038835
airplane,airplane_0579.jpg,279,84,3.3214285714285716
airplane,airplane_0580.jpg,266,73,3.643835616438356
airplane,airplane_0581.jpg,296,111,2.6666666666666665
airplane,airplane_0582.jpg,299,142,2.1056338028169015
airplane,airplane_0583.jpg,320,124,2.5806451612903225
airplane,airplane_0584.jpg,336,88,3.8181818181818183
airplane,airplane_0585.jpg,304,95,3.2
airplane,airplane_0586.jpg,283,84,3.369047619047619
airplane,airplane_0587.jpg,299,84,3.5595238095238093
airplane,airplane_0588.jpg,291,86,3.383720930232558
airplane,airplane_0589.jpg,292,103,2.8349514563106797
airplane,airplane_0590.jpg,284,101,2.8118811881188117
airplane,airplane_0591.jpg,299,96,3.1145833333333335
airplane,airplane_0592.jpg,300,106,2.830188679245283
airplane,airplane_0593.jpg,297,102,2.911764705882353
airplane,airplane_0594.jpg,293,95,3.0842105263157893
airplane,airplane_0595.jpg,291,89,3.269662921348315
airplane,airplane_0596.jpg,301,100,3.01
airplane,airplane_0597.jpg,284,85,3.3411764705882354
airplane,airplane_0598.jpg,294,89,3.303370786516854
airplane,airplane_0599.jpg,295,101,2.9207920792079207
airplane,airplane_0600.jpg,276,85,3.2470588235294118
airplane,airplane_0601.jpg,284,84,3.380952380952381
airplane,airplane_0602.jpg,289,82,3.524390243902439
airplane,airplane_0603.jpg,289,106,2.7264150943396226
airplane,airplane_0604.jpg,299,103,2.9029126213592233
airplane,airplane_0605.jpg,294,88,3.340909090909091
airplane,airplane_0606.jpg,305,83,3.674698795180723
airplane,airplane_0607.jpg,300,83,3.6144578313253013
airplane,airplane_0608.jpg,301,108,2.787037037037037
airplane,airplane_0609.jpg,299,82,3.6463414634146343
airplane,airplane_0610.jpg,301,95,3.168421052631579
airplane,airplane_0611.jpg,292,93,3.139784946236559
airplane,airplane_0612.jpg,297,104,2.855769230769231
airplane,airplane_0613.jpg,300,99,3.0303030303030303
airplane,airplane_0614.jpg,296,83,3.566265060240964
airplane,airplane_0615.jpg,296,92,3.217391304347826
airplane,airplane_0616.jpg,300,118,2.542372881355932
airplane,airplane_0617.jpg,309,92,3.358695652173913
airplane,airplane_0618.jpg,294,81,3.6296296296296298
airplane,airplane_0619.jpg,293,75,3.9066666666666667
airplane,airplane_0620.jpg,299,95,3.1473684210526316
airplane,airplane_0621.jpg,296,89,3.3258426966292136
airplane,airplane_0622.jpg,295,92,3.2065217391304346
airplane,airplane_0623.jpg,301,86,3.5
airplane,airplane_0624.jpg,301,96,3.1354166666666665
airplane,airplane_0625.jpg,297,87,3.413793103448276
airplane,airplane_0626.jpg,299,96,3.1145833333333335
airplane,airplane_0627.jpg,300,94,3.1914893617021276
airplane,airplane_0628.jpg,299,90,3.3222222222222224
airplane,airplane_0629.jpg,295,97,3.0412371134020617
airplane,airplane_0630.jpg,293,107,2.7383177570093458
airplane,airplane_0631.jpg,291,82,3.548780487804878
airplane,airplane_0632.jpg,289,99,2.919191919191919
airplane,airplane_0633.jpg,300,99,3.0303030303030303
airplane,airplane_0634.jpg,302,94,3.2127659574468086
airplane,airplane_0635.jpg,286,81,3.5308641975308643
airplane,airplane_0636.jpg,293,106,2.7641509433962264
airplane,airplane_0637.jpg,297,79,3.759493670886076
airplane,airplane_0638.jpg,293,86,3.4069767441860463
airplane,airplane_0639.jpg,299,120,2.4916666666666667
airplane,airplane_0640.jpg,302,90,3.3555555555555556
airplane,airplane_0641.jpg,313,124,2.524193548387097
airplane,airplane_0642.jpg,306,65,4.707692307692308
airplane,airplane_0643.jpg,310,96,3.2291666666666665
airplane,airplane_0644.jpg,290,78,3.717948717948718
airplane,airplane_0645.jpg,295,98,3.010204081632653
airplane,airplane_0646.jpg,304,70,4.3428571428571425
airplane,airplane_0647.jpg,306,88,3.477272727272727
airplane,airplane_0648.jpg,299,109,2.743119266055046
airplane,airplane_0649.jpg,300,116,2.586206896551724
airplane,airplane_0650.jpg,305,96,3.1770833333333335
airplane,airplane_0651.jpg,302,99,3.0505050505050506
airplane,airplane_0652.jpg,298,82,3.6341463414634148
airplane,airplane_0653.jpg,299,73,4.095890410958904
airplane,airplane_0654.jpg,296,103,2.8737864077669903
airplane,airplane_0655.jpg,315,107,2.94392523364486
airplane,airplane_0656.jpg,300,94,3.1914893617021276
airplane,airplane_0657.jpg,299,76,3.9342105263157894
airplane,airplane_0658.jpg,303,78,3.8846153846153846
airplane,airplane_0659.jpg,306,117,2.6153846153846154
airplane,airplane_0660.jpg,311,61,5.098360655737705
airplane,airplane_0661.jpg,299,80,3.7375
airplane,airplane_0662.jpg,310,83,3.7349397590361444
airplane,airplane_0663.jpg,307,54,5.685185185185185
airplane,airplane_0664.jpg,307,93,3.3010752688172045
airplane,airplane_0665.jpg,304,114,2.6666666666666665
airplane,airplane_0666.jpg,318,82,3.8780487804878048
airplane,airplane_0667.jpg,323,69,4.681159420289855
airplane,airplane_0668.jpg,279,56,4.982142857142857
airplane,airplane_0669.jpg,311,95,3.2736842105263158
airplane,airplane_0670.jpg,310,91,3.4065934065934065
airplane,airplane_0671.jpg,304,84,3.619047619047619
airplane,airplane_0672.jpg,309,80,3.8625
airplane,airplane_0673.jpg,300,99,3.0303030303030303
airplane,airplane_0674.jpg,293,127,2.3070866141732282
airplane,airplane_0675.jpg,294,118,2.4915254237288136
airplane,airplane_0676.jpg,297,98,3.0306122448979593
airplane,airplane_0677.jpg,297,106,2.80188679245283
airplane,airplane_0678.jpg,286,62,4.612903225806452
airplane,airplane_0679.jpg,312,83,3.7590361445783134
airplane,airplane_0680.jpg,277,96,2.8854166666666665
airplane,airplane_0681.jpg,273,106,2.5754716981132075
airplane,airplane_0682.jpg,303,93,3.2580645161290325
airplane,airplane_0683.jpg,296,106,2.792452830188679
airplane,airplane_0684.jpg,299,96,3.1145833333333335
airplane,airplane_0685.jpg,301,108,2.787037037037037
airplane,airplane_0686.jpg,310,122,2.540983606557377
airplane,airplane_0687.jpg,321,84,3.8214285714285716
airplane,airplane_0688.jpg,302,80,3.775
airplane,airplane_0689.jpg,280,93,3.010752688172043
airplane,airplane_0690.jpg,296,82,3.6097560975609757
airplane,airplane_0691.jpg,307,84,3.6547619047619047
airplane,airplane_0692.jpg,279,88,3.1704545454545454
airplane,airplane_0693.jpg,303,93,3.2580645161290325
airplane,airplane_0694.jpg,284,97,2.9278350515463916
airplane,airplane_0695.jpg,314,116,2.706896551724138
airplane,airplane_0696.jpg,309,111,2.7837837837837838
airplane,airplane_0697.jpg,298,111,2.684684684684685
airplane,airplane_0698.jpg,301,92,3.2717391304347827
airplane,airplane_0699.jpg,287,74,3.8783783783783785
airplane,airplane_0700.jpg,304,59,5.1525423728813555
airplane,airplane_0701.jpg,332,90,3.688888888888889
airplane,airplane_0702.jpg,279,97,2.8762886597938144
airplane,airplane_0703.jpg,300,110,2.727272727272727
airplane,airplane_0704.jpg,302,88,3.4318181818181817
airplane,airplane_0705.jpg,291,82,3.548780487804878
airplane,airplane_0706.jpg,270,90,3.0
airplane,airplane_0707.jpg,308,117,2.6324786324786325
airplane,airplane_0708.jpg,313,101,3.099009900990099
airplane,airplane_0709.jpg,294,89,3.303370786516854
airplane,airplane_0710.jpg,299,91,3.2857142857142856
airplane,airplane_0711.jpg,303,117,2.58974358974359
airplane,airplane_0712.jpg,290,82,3.5365853658536586
airplane,airplane_0713.jpg,283,63,4.492063492063492
airplane,airplane_0714.jpg,296,91,3.2527472527472527
airplane,airplane_0715.jpg,294,89,3.303370786516854
airplane,airplane_0716.jpg,290,73,3.9726027397260273
airplane,airplane_0717.jpg,300,120,2.5
airplane,airplane_0718.jpg,295,85,3.4705882352941178
airplane,airplane_0719.jpg,291,87,3.3448275862068964
airplane,airplane_0720.jpg,295,67,4.402985074626866
airplane,airplane_0721.jpg,297,110,2.7
airplane,airplane_0722.jpg,304,94,3.234042553191489
airplane,airplane_0723.jpg,294,87,3.3793103448275863
airplane,airplane_0724.jpg,293,85,3.447058823529412
airplane,airplane_0725.jpg,296,76,3.8947368421052633
airplane,airplane_0726.jpg,295,78,3.782051282051282
car,car_0000.jpg,100,100,1.0
car,car_0001.jpg,100,100,1.0
car,car_0002.jpg,100,100,1.0
car,car_0003.jpg,100,100,1.0
car,car_0004.jpg,100,100,1.0
car,car_0005.jpg,100,100,1.0
car,car_0006.jpg,100,100,1.0
car,car_0007.jpg,100,100,1.0
car,car_0008.jpg,100,100,1.0
car,car_0009.jpg,100,100,1.0
car,car_0010.jpg,100,100,1.0
car,car_0011.jpg,100,100,1.0
car,car_0012.jpg,100,100,1.0
car,car_0013.jpg,100,100,1.0
car,car_0014.jpg,100,100,1.0
car,car_0015.jpg,100,100,1.0
car,car_0016.jpg,100,100,1.0
car,car_0017.jpg,100,100,1.0
car,car_0018.jpg,100,100,1.0
car,car_0019.jpg,100,100,1.0
car,car_0020.jpg,100,100,1.0
car,car_0021.jpg,100,100,1.0
car,car_0022.jpg,100,100,1.0
car,car_0023.jpg,100,100,1.0
car,car_0024.jpg,100,100,1.0
car,car_0025.jpg,100,100,1.0
car,car_0026.jpg,100,100,1.0
car,car_0027.jpg,100,100,1.0
car,car_0028.jpg,100,100,1.0
car,car_0029.jpg,100,100,1.0
car,car_0030.jpg,100,100,1.0
car,car_0031.jpg,100,100,1.0
car,car_0032.jpg,100,100,1.0
car,car_0033.jpg,100,100,1.0
car,car_0034.jpg,100,100,1.0
car,car_0035.jpg,100,100,1.0
car,car_0036.jpg,100,100,1.0
car,car_0037.jpg,100,100,1.0
car,car_0038.jpg,100,100,1.0
car,car_0039.jpg,100,100,1.0
car,car_0040.jpg,100,100,1.0
car,car_0041.jpg,100,100,1.0
car,car_0042.jpg,100,100,1.0
car,car_0043.jpg,100,100,1.0
car,car_0044.jpg,100,100,1.0
car,car_0045.jpg,100,100,1.0
car,car_0046.jpg,100,100,1.0
car,car_0047.jpg,100,100,1.0
car,car_0048.jpg,100,100,1.0
car,car_0049.jpg,100,100,1.0
car,car_0050.jpg,100,100,1.0
car,car_0051.jpg,100,100,1.0
car,car_0052.jpg,100,100,1.0
car,car_0053.jpg,100,100,1.0
car,car_0054.jpg,100,100,1.0
car,car_0055.jpg,100,100,1.0
car,car_0056.jpg,100,100,1.0
car,car_0057.jpg,100,100,1.0
car,car_0058.jpg,100,100,1.0
car,car_0059.jpg,100,100,1.0
car,car_0060.jpg,100,100,1.0
car,car_0061.jpg,100,100,1.0
car,car_0062.jpg,100,100,1.0
car,car_0063.jpg,100,100,1.0
car,car_0064.jpg,100,100,1.0
car,car_0065.jpg,100,100,1.0
car,car_0066.jpg,100,100,1.0
car,car_0067.jpg,100,100,1.0
car,car_0068.jpg,100,100,1.0
car,car_0069.jpg,100,100,1.0
car,car_0070.jpg,100,100,1.0
car,car_0071.jpg,100,100,1.0
car,car_0072.jpg,100,100,1.0
car,car_0073.jpg,100,100,1.0
car,car_0074.jpg,100,100,1.0
car,car_0075.jpg,100,100,1.0
car,car_0076.jpg,100,100,1.0
car,car_0077.jpg,100,100,1.0
car,car_0078.jpg,100,100,1.0
car,car_0079.jpg,100,100,1.0
car,car_0080.jpg,100,100,1.0
car,car_0081.jpg,100,100,1.0
car,car_0082.jpg,100,100,1.0
car,car_0083.jpg,100,100,1.0
car,car_0084.jpg,100,100,1.0
car,car_0085.jpg,100,100,1.0
car,car_0086.jpg,100,100,1.0
car,car_0087.jpg,100,100,1.0
car,car_0088.jpg,100,100,1.0
car,car_0089.jpg,100,100,1.0
car,car_0090.jpg,100,100,1.0
car,car_0091.jpg,100,100,1.0
car,car_0092.jpg,100,100,1.0
car,car_0093.jpg,100,100,1.0
car,car_0094.jpg,100,100,1.0
car,car_0095.jpg,100,100,1.0
car,car_0096.jpg,100,100,1.0
car,car_0097.jpg,100,100,1.0
car,car_0098.jpg,100,100,1.0
car,car_0099.jpg,100,100,1.0
car,car_0100.jpg,100,100,1.0
car,car_0101.jpg,100,100,1.0
car,car_0102.jpg,100,100,1.0
car,car_0103.jpg,100,100,1.0
car,car_0104.jpg,100,100,1.0
car,car_0105.jpg,100,100,1.0
car,car_0106.jpg,100,100,1.0
car,car_0107.jpg,100,100,1.0
car,car_0108.jpg,100,100,1.0
car,car_0109.jpg,100,100,1.0
car,car_0110.jpg,100,100,1.0
car,car_0111.jpg,100,100,1.0
car,car_0112.jpg,100,100,1.0
car,car_0113.jpg,100,100,1.0
car,car_0114.jpg,100,100,1.0
car,car_0115.jpg,100,100,1.0
car,car_0116.jpg,100,100,1.0
car,car_0117.jpg,100,100,1.0
car,car_0118.jpg,100,100,1.0
car,car_0119.jpg,100,100,1.0
car,car_0120.jpg,100,100,1.0
car,car_0121.jpg,100,100,1.0
car,car_0122.jpg,100,100,1.0
car,car_0123.jpg,100,100,1.0
car,car_0124.jpg,100,100,1.0
car,car_0125.jpg,100,100,1.0
car,car_0126.jpg,100,100,1.0
car,car_0127.jpg,100,100,1.0
car,car_0128.jpg,100,100,1.0
car,car_0129.jpg,100,100,1.0
car,car_0130.jpg,100,100,1.0
car,car_0131.jpg,100,100,1.0
car,car_0132.jpg,100,100,1.0
car,car_0133.jpg,100,100,1.0
car,car_0134.jpg,100,100,1.0
car,car_0135.jpg,100,100,1.0
car,car_0136.jpg,100,100,1.0
car,car_0137.jpg,100,100,1.0
car,car_0138.jpg,100,100,1.0
car,car_0139.jpg,100,100,1.0
car,car_0140.jpg,100,100,1.0
car,car_0141.jpg,100,100,1.0
car,car_0142.jpg,100,100,1.0
car,car_0143.jpg,100,100,1.0
car,car_0144.jpg,100,100,1.0
car,car_0145.jpg,100,100,1.0
car,car_0146.jpg,100,100,1.0
car,car_0147.jpg,100,100,1.0
car,car_0148.jpg,100,100,1.0
car,car_0149.jpg,100,100,1.0
car,car_0150.jpg,100,100,1.0
car,car_0151.jpg,100,100,1.0
car,car_0152.jpg,100,100,1.0
car,car_0153.jpg,100,100,1.0
car,car_0154.jpg,100,100,1.0
car,car_0155.jpg,100,100,1.0
car,car_0156.jpg,100,100,1.0
car,car_0157.jpg,100,100,1.0
car,car_0158.jpg,100,100,1.0
car,car_0159.jpg,100,100,1.0
car,car_0160.jpg,100,100,1.0
car,car_0161.jpg,100,100,1.0
car,car_0162.jpg,100,100,1.0
car,car_0163.jpg,100,100,1.0
car,car_0164.jpg,100,100,1.0
car,car_0165.jpg,100,100,1.0
car,car_0166.jpg,100,100,1.0
car,car_0167.jpg,100,100,1.0
car,car_0168.jpg,100,100,1.0
car,car_0169.jpg,100,100,1.0
car,car_0170.jpg,100,100,1.0
car,car_0171.jpg,100,100,1.0
car,car_0172.jpg,100,100,1.0
car,car_0173.jpg,100,100,1.0
car,car_0174.jpg,100,100,1.0
car,car_0175.jpg,100,100,1.0
car,car_0176.jpg,100,100,1.0
car,car_0177.jpg,100,100,1.0
car,car_0178.jpg,100,100,1.0
car,car_0179.jpg,100,100,1.0
car,car_0180.jpg,100,100,1.0
car,car_0181.jpg,100,100,1.0
car,car_0182.jpg,100,100,1.0
car,car_0183.jpg,100,100,1.0
car,car_0184.jpg,100,100,1.0
car,car_0185.jpg,100,100,1.0
car,car_0186.jpg,100,100,1.0
car,car_0187.jpg,100,100,1.0
car,car_0188.jpg,100,100,1.0
car,car_0189.jpg,100,100,1.0
car,car_0190.jpg,100,100,1.0
car,car_0191.jpg,100,100,1.0
car,car_0192.jpg,100,100,1.0
car,car_0193.jpg,100,100,1.0
car,car_0194.jpg,100,100,1.0
car,car_0195.jpg,100,100,1.0
car,car_0196.jpg,100,100,1.0
car,car_0197.jpg,100,100,1.0
car,car_0198.jpg,100,100,1.0
car,car_0199.jpg,100,100,1.0
car,car_0200.jpg,100,100,1.0
car,car_0201.jpg,100,100,1.0
car,car_0202.jpg,100,100,1.0
car,car_0203.jpg,100,100,1.0
car,car_0204.jpg,100,100,1.0
car,car_0205.jpg,100,100,1.0
car,car_0206.jpg,100,100,1.0
car,car_0207.jpg,100,100,1.0
car,car_0208.jpg,100,100,1.0
car,car_0209.jpg,100,100,1.0
car,car_0210.jpg,100,100,1.0
car,car_0211.jpg,100,100,1.0
car,car_0212.jpg,100,100,1.0
car,car_0213.jpg,100,100,1.0
car,car_0214.jpg,100,100,1.0
car,car_0215.jpg,100,100,1.0
car,car_0216.jpg,100,100,1.0
car,car_0217.jpg,100,100,1.0
car,car_0218.jpg,100,100,1.0
car,car_0219.jpg,100,100,1.0
car,car_0220.jpg,100,100,1.0
car,car_0221.jpg,100,100,1.0
car,car_0222.jpg,100,100,1.0
car,car_0223.jpg,100,100,1.0
car,car_0224.jpg,100,100,1.0
car,car_0225.jpg,100,100,1.0
car,car_0226.jpg,100,100,1.0
car,car_0227.jpg,100,100,1.0
car,car_0228.jpg,100,100,1.0
car,car_0229.jpg,100,100,1.0
car,car_0230.jpg,100,100,1.0
car,car_0231.jpg,100,100,1.0
car,car_0232.jpg,100,100,1.0
car,car_0233.jpg,100,100,1.0
car,car_0234.jpg,100,100,1.0
car,car_0235.jpg,100,100,1.0
car,car_0236.jpg,100,100,1.0
car,car_0237.jpg,100,100,1.0
car,car_0238.jpg,100,100,1.0
car,car_0239.jpg,100,100,1.0
car,car_0240.jpg,100,100,1.0
car,car_0241.jpg,100,100,1.0
car,car_0242.jpg,100,100,1.0
car,car_0243.jpg,100,100,1.0
car,car_0244.jpg,100,100,1.0
car,car_0245.jpg,100,100,1.0
car,car_0246.jpg,100,100,1.0
car,car_0247.jpg,100,100,1.0
car,car_0248.jpg,100,100,1.0
car,car_0249.jpg,100,100,1.0
car,car_0250.jpg,100,100,1.0
car,car_0251.jpg,100,100,1.0
car,car_0252.jpg,100,100,1.0
car,car_0253.jpg,100,100,1.0
car,car_0254.jpg,100,100,1.0
car,car_0255.jpg,100,100,1.0
car,car_0256.jpg,100,100,1.0
car,car_0257.jpg,100,100,1.0
car,car_0258.jpg,100,100,1.0
